0c80008b0a28d356026f4b1097041689,159,33,7,1,20150401,31,2,0
0c80008b0a28d356026f4b1097041689,159,50,4,1,20150402,32,3,0
0c80008b0a28d356026f4b1097041689,171,22,3,1,20150403,33,4,0
0c80008b0a28d356026f4b1097041689,126,20,5,1,20150404,34,5,1
0c80008b0a28d356026f4b1097041689,260,58,6,1,20150405,35,6,1
0c80008b0a28d356026f4b1097041689,182,28,7,1,20150406,36,0,0
0c80008b0a28d356026f4b1097041689,199,47,6,1,20150407,37,1,0
0c80008b0a28d356026f4b1097041689,130,33,5,1,20150408,38,2,0
0c80008b0a28d356026f4b1097041689,141,18,8,1,20150409,39,3,0
0c80008b0a28d356026f4b1097041689,156,60,5,1,20150410,40,4,0
0c80008b0a28d356026f4b1097041689,176,40,9,1,20150411,41,5,1
0c80008b0a28d356026f4b1097041689,89,36,2,1,20150412,42,6,1
0c80008b0a28d356026f4b1097041689,141,35,7,1,20150413,43,0,0
0c80008b0a28d356026f4b1097041689,152,38,4,1,20150414,44,1,0
0c80008b0a28d356026f4b1097041689,172,49,6,1,20150415,45,2,0
0c80008b0a28d356026f4b1097041689,125,30,4,1,20150416,46,3,0
0c80008b0a28d356026f4b1097041689,141,39,3,1,20150417,47,4,0
0c80008b0a28d356026f4b1097041689,151,48,3,1,20150418,48,5,1
0c80008b0a28d356026f4b1097041689,155,41,14,1,20150419,49,6,1
0c80008b0a28d356026f4b1097041689,148,56,7,1,20150420,50,0,0
0c80008b0a28d356026f4b1097041689,135,24,5,1,20150421,51,1,0
0c80008b0a28d356026f4b1097041689,191,36,12,1,20150422,52,2,0
0c80008b0a28d356026f4b1097041689,162,18,13,1,20150423,53,3,0
0c80008b0a28d356026f4b1097041689,181,29,6,1,20150424,54,4,0
0c80008b0a28d356026f4b1097041689,234,61,7,1,20150425,55,5,1
0c80008b0a28d356026f4b1097041689,182,47,10,1,20150426,56,6,1
0c80008b0a28d356026f4b1097041689,168,32,10,1,20150427,57,0,0
0c80008b0a28d356026f4b1097041689,235,26,6,1,20150428,58,1,0
0c80008b0a28d356026f4b1097041689,186,38,7,1,20150429,59,2,0
0c80008b0a28d356026f4b1097041689,213,24,2,1,20150430,60,3,0
0c80008b0a28d356026f4b1097041689,170,35,3,1,20150501,61,4,0
0c80008b0a28d356026f4b1097041689,177,29,4,1,20150502,62,5,1
0c80008b0a28d356026f4b1097041689,220,42,5,1,20150503,63,6,1
0c80008b0a28d356026f4b1097041689,159,38,7,1,20150504,64,0,0
0c80008b0a28d356026f4b1097041689,190,42,7,1,20150505,65,1,0
0c80008b0a28d356026f4b1097041689,191,45,4,1,20150506,66,2,0
0c80008b0a28d356026f4b1097041689,175,25,9,1,20150507,67,3,0
0c80008b0a28d356026f4b1097041689,240,31,11,1,20150508,68,4,0
0c80008b0a28d356026f4b1097041689,190,28,7,1,20150509,69,5,1
0c80008b0a28d356026f4b1097041689,169,35,11,1,20150510,70,6,1
0c80008b0a28d356026f4b1097041689,176,51,9,1,20150511,71,0,0
0c80008b0a28d356026f4b1097041689,248,73,2,1,20150512,72,1,0
0c80008b0a28d356026f4b1097041689,328,56,4,1,20150513,73,2,0
0c80008b0a28d356026f4b1097041689,384,66,9,1,20150514,74,3,0
0c80008b0a28d356026f4b1097041689,416,70,3,1,20150515,75,4,0
0c80008b0a28d356026f4b1097041689,275,44,6,1,20150516,76,5,1
0c80008b0a28d356026f4b1097041689,277,45,8,1,20150517,77,6,1
0c80008b0a28d356026f4b1097041689,221,47,9,1,20150518,78,0,0
0c80008b0a28d356026f4b1097041689,218,51,10,1,20150519,79,1,0
0c80008b0a28d356026f4b1097041689,217,45,6,1,20150520,80,2,0
0c80008b0a28d356026f4b1097041689,221,51,6,1,20150521,81,3,0
0c80008b0a28d356026f4b1097041689,247,41,2,1,20150522,82,4,0
0c80008b0a28d356026f4b1097041689,279,91,12,1,20150523,83,5,1
0c80008b0a28d356026f4b1097041689,283,49,6,1,20150524,84,6,1
0c80008b0a28d356026f4b1097041689,204,93,5,1,20150525,85,0,0
0c80008b0a28d356026f4b1097041689,177,28,4,1,20150526,86,1,0
0c80008b0a28d356026f4b1097041689,192,15,8,1,20150527,87,2,0
0c80008b0a28d356026f4b1097041689,261,45,5,1,20150528,88,3,0
0c80008b0a28d356026f4b1097041689,218,30,10,1,20150529,89,4,0
0c80008b0a28d356026f4b1097041689,171,62,7,1,20150530,90,5,1
0c80008b0a28d356026f4b1097041689,291,66,5,1,20150531,91,6,1
0c80008b0a28d356026f4b1097041689,249,39,8,1,20150601,92,0,0
0c80008b0a28d356026f4b1097041689,234,31,10,1,20150602,93,1,0
0c80008b0a28d356026f4b1097041689,245,35,5,1,20150603,94,2,0
0c80008b0a28d356026f4b1097041689,266,48,8,1,20150604,95,3,0
0c80008b0a28d356026f4b1097041689,250,43,4,1,20150605,96,4,0
0c80008b0a28d356026f4b1097041689,281,48,7,1,20150606,97,5,1
0c80008b0a28d356026f4b1097041689,259,41,8,1,20150607,98,6,1
0c80008b0a28d356026f4b1097041689,376,43,9,1,20150608,99,0,0
0c80008b0a28d356026f4b1097041689,239,35,9,1,20150609,100,1,0
0c80008b0a28d356026f4b1097041689,213,30,7,1,20150610,101,2,0
0c80008b0a28d356026f4b1097041689,256,43,1,1,20150611,102,3,0
0c80008b0a28d356026f4b1097041689,215,47,5,1,20150612,103,4,0
0c80008b0a28d356026f4b1097041689,168,45,10,1,20150613,104,5,1
0c80008b0a28d356026f4b1097041689,239,53,12,1,20150614,105,6,1
0c80008b0a28d356026f4b1097041689,213,37,12,1,20150615,106,0,0
0c80008b0a28d356026f4b1097041689,241,25,8,1,20150616,107,1,0
0c80008b0a28d356026f4b1097041689,220,30,7,1,20150617,108,2,0
0c80008b0a28d356026f4b1097041689,286,35,7,1,20150618,109,3,0
0c80008b0a28d356026f4b1097041689,221,33,4,1,20150619,110,4,0
0c80008b0a28d356026f4b1097041689,198,52,5,1,20150620,111,5,1
0c80008b0a28d356026f4b1097041689,182,34,4,1,20150621,112,6,1
0c80008b0a28d356026f4b1097041689,207,27,8,1,20150622,113,0,0
0c80008b0a28d356026f4b1097041689,214,30,10,1,20150623,114,1,0
0c80008b0a28d356026f4b1097041689,231,28,10,1,20150624,115,2,0
0c80008b0a28d356026f4b1097041689,284,36,6,1,20150625,116,3,0
0c80008b0a28d356026f4b1097041689,283,47,9,1,20150626,117,4,0
0c80008b0a28d356026f4b1097041689,197,42,4,1,20150627,118,5,1
0c80008b0a28d356026f4b1097041689,244,28,11,1,20150628,119,6,1
0c80008b0a28d356026f4b1097041689,265,42,5,1,20150629,120,0,0
0c80008b0a28d356026f4b1097041689,225,44,6,1,20150630,121,1,0
0c80008b0a28d356026f4b1097041689,195,40,5,1,20150701,122,2,0
0c80008b0a28d356026f4b1097041689,189,29,6,1,20150702,123,3,0
0c80008b0a28d356026f4b1097041689,201,57,8,1,20150703,124,4,0
0c80008b0a28d356026f4b1097041689,251,37,11,1,20150704,125,5,1
0c80008b0a28d356026f4b1097041689,250,50,9,1,20150705,126,6,1
0c80008b0a28d356026f4b1097041689,211,53,8,1,20150706,127,0,0
0c80008b0a28d356026f4b1097041689,238,38,9,1,20150707,128,1,0
0c80008b0a28d356026f4b1097041689,197,60,7,1,20150708,129,2,0
0c80008b0a28d356026f4b1097041689,228,64,4,1,20150709,130,3,0
0c80008b0a28d356026f4b1097041689,201,33,13,1,20150710,131,4,0
0c80008b0a28d356026f4b1097041689,185,34,5,1,20150711,132,5,1
0c80008b0a28d356026f4b1097041689,222,36,8,1,20150712,133,6,1
0c80008b0a28d356026f4b1097041689,188,57,11,1,20150713,134,0,0
0c80008b0a28d356026f4b1097041689,224,43,8,1,20150714,135,1,0
0c80008b0a28d356026f4b1097041689,218,22,10,1,20150715,136,2,0
0c80008b0a28d356026f4b1097041689,161,20,4,1,20150716,137,3,0
0c80008b0a28d356026f4b1097041689,233,27,11,1,20150717,138,4,0
0c80008b0a28d356026f4b1097041689,188,32,9,1,20150718,139,5,1
0c80008b0a28d356026f4b1097041689,151,136,5,1,20150719,140,6,1
0c80008b0a28d356026f4b1097041689,202,33,4,1,20150720,141,0,0
0c80008b0a28d356026f4b1097041689,196,37,8,1,20150721,142,1,0
0c80008b0a28d356026f4b1097041689,181,43,7,1,20150722,143,2,0
0c80008b0a28d356026f4b1097041689,227,38,3,1,20150723,144,3,0
0c80008b0a28d356026f4b1097041689,176,20,16,1,20150724,145,4,0
0c80008b0a28d356026f4b1097041689,160,23,4,1,20150725,146,5,1
0c80008b0a28d356026f4b1097041689,189,23,4,1,20150726,147,6,1
0c80008b0a28d356026f4b1097041689,214,80,8,1,20150727,148,0,0
0c80008b0a28d356026f4b1097041689,240,31,8,1,20150728,149,1,0
0c80008b0a28d356026f4b1097041689,269,42,10,1,20150729,150,2,0
0c80008b0a28d356026f4b1097041689,279,26,6,1,20150730,151,3,0
0c80008b0a28d356026f4b1097041689,331,38,6,1,20150731,152,4,0
0c80008b0a28d356026f4b1097041689,241,42,12,1,20150801,153,5,1
0c80008b0a28d356026f4b1097041689,227,24,3,1,20150802,154,6,1
0c80008b0a28d356026f4b1097041689,232,41,16,1,20150803,155,0,0
0c80008b0a28d356026f4b1097041689,207,13,2,1,20150804,156,1,0
0c80008b0a28d356026f4b1097041689,243,31,8,1,20150805,157,2,0
0c80008b0a28d356026f4b1097041689,220,30,6,1,20150806,158,3,0
0c80008b0a28d356026f4b1097041689,236,32,6,1,20150807,159,4,0
0c80008b0a28d356026f4b1097041689,220,69,6,1,20150808,160,5,1
0c80008b0a28d356026f4b1097041689,205,42,10,1,20150809,161,6,1
0c80008b0a28d356026f4b1097041689,233,39,3,1,20150810,162,0,0
0c80008b0a28d356026f4b1097041689,187,40,6,1,20150811,163,1,0
0c80008b0a28d356026f4b1097041689,202,32,15,1,20150812,164,2,0
0c80008b0a28d356026f4b1097041689,206,22,9,1,20150813,165,3,0
0c80008b0a28d356026f4b1097041689,209,27,5,1,20150814,166,4,0
0c80008b0a28d356026f4b1097041689,215,32,13,1,20150815,167,5,1
0c80008b0a28d356026f4b1097041689,180,30,11,1,20150816,168,6,1
0c80008b0a28d356026f4b1097041689,199,94,12,1,20150817,169,0,0
0c80008b0a28d356026f4b1097041689,191,30,6,1,20150818,170,1,0
0c80008b0a28d356026f4b1097041689,210,67,10,1,20150819,171,2,0
0c80008b0a28d356026f4b1097041689,292,38,10,1,20150820,172,3,0
0c80008b0a28d356026f4b1097041689,237,30,11,1,20150821,173,4,0
0c80008b0a28d356026f4b1097041689,215,23,7,1,20150822,174,5,1
0c80008b0a28d356026f4b1097041689,182,34,6,1,20150823,175,6,1
0c80008b0a28d356026f4b1097041689,298,78,6,1,20150824,176,0,0
0c80008b0a28d356026f4b1097041689,215,76,5,1,20150825,177,1,0
0c80008b0a28d356026f4b1097041689,184,117,6,1,20150826,178,2,0
0c80008b0a28d356026f4b1097041689,280,83,7,1,20150827,179,3,0
0c80008b0a28d356026f4b1097041689,254,134,4,1,20150828,180,4,0
0c80008b0a28d356026f4b1097041689,232,50,6,1,20150829,181,5,1
0c80008b0a28d356026f4b1097041689,193,70,9,1,20150830,182,6,1
25739ad1c56a511fcac86018ac4e49bb,30,3,1,1,20150301,0,6,1
25739ad1c56a511fcac86018ac4e49bb,34,5,1,1,20150302,1,0,0
25739ad1c56a511fcac86018ac4e49bb,55,7,0,1,20150303,2,1,0
25739ad1c56a511fcac86018ac4e49bb,24,12,0,1,20150304,3,2,0
25739ad1c56a511fcac86018ac4e49bb,28,2,0,1,20150305,4,3,0
25739ad1c56a511fcac86018ac4e49bb,18,29,0,1,20150306,5,4,0
25739ad1c56a511fcac86018ac4e49bb,41,2,0,1,20150307,6,5,1
25739ad1c56a511fcac86018ac4e49bb,48,8,0,1,20150308,7,6,1
25739ad1c56a511fcac86018ac4e49bb,39,7,0,1,20150309,8,0,0
25739ad1c56a511fcac86018ac4e49bb,31,4,0,1,20150310,9,1,0
25739ad1c56a511fcac86018ac4e49bb,43,2,0,1,20150311,10,2,0
25739ad1c56a511fcac86018ac4e49bb,38,18,0,1,20150312,11,3,0
25739ad1c56a511fcac86018ac4e49bb,24,6,0,1,20150313,12,4,0
25739ad1c56a511fcac86018ac4e49bb,25,6,0,1,20150314,13,5,1
25739ad1c56a511fcac86018ac4e49bb,21,5,0,1,20150315,14,6,1
25739ad1c56a511fcac86018ac4e49bb,32,7,0,1,20150316,15,0,0
25739ad1c56a511fcac86018ac4e49bb,34,4,0,1,20150317,16,1,0
25739ad1c56a511fcac86018ac4e49bb,61,1,0,1,20150318,17,2,0
25739ad1c56a511fcac86018ac4e49bb,33,8,0,1,20150319,18,3,0
25739ad1c56a511fcac86018ac4e49bb,44,5,0,1,20150320,19,4,0
25739ad1c56a511fcac86018ac4e49bb,24,7,0,1,20150321,20,5,1
25739ad1c56a511fcac86018ac4e49bb,31,46,0,1,20150322,21,6,1
25739ad1c56a511fcac86018ac4e49bb,43,15,0,1,20150323,22,0,0
25739ad1c56a511fcac86018ac4e49bb,55,3,0,1,20150324,23,1,0
25739ad1c56a511fcac86018ac4e49bb,66,1,0,1,20150325,24,2,0
25739ad1c56a511fcac86018ac4e49bb,36,4,0,1,20150326,25,3,0
25739ad1c56a511fcac86018ac4e49bb,48,8,1,1,20150327,26,4,0
25739ad1c56a511fcac86018ac4e49bb,95,10,2,1,20150328,27,5,1
25739ad1c56a511fcac86018ac4e49bb,44,7,0,1,20150329,28,6,1
25739ad1c56a511fcac86018ac4e49bb,42,23,1,1,20150330,29,0,0
25739ad1c56a511fcac86018ac4e49bb,74,7,1,1,20150331,30,1,0
25739ad1c56a511fcac86018ac4e49bb,101,21,0,1,20150401,31,2,0
25739ad1c56a511fcac86018ac4e49bb,75,13,0,1,20150402,32,3,0
25739ad1c56a511fcac86018ac4e49bb,93,8,0,1,20150403,33,4,0
25739ad1c56a511fcac86018ac4e49bb,76,14,2,1,20150404,34,5,1
25739ad1c56a511fcac86018ac4e49bb,49,32,0,1,20150405,35,6,1
25739ad1c56a511fcac86018ac4e49bb,64,16,0,1,20150406,36,0,0
25739ad1c56a511fcac86018ac4e49bb,57,13,1,1,20150407,37,1,0
25739ad1c56a511fcac86018ac4e49bb,63,11,1,1,20150408,38,2,0
25739ad1c56a511fcac86018ac4e49bb,79,4,0,1,20150409,39,3,0
25739ad1c56a511fcac86018ac4e49bb,65,10,2,1,20150410,40,4,0
25739ad1c56a511fcac86018ac4e49bb,48,4,2,1,20150411,41,5,1
25739ad1c56a511fcac86018ac4e49bb,76,12,1,1,20150412,42,6,1
25739ad1c56a511fcac86018ac4e49bb,48,6,0,1,20150413,43,0,0
25739ad1c56a511fcac86018ac4e49bb,81,10,1,1,20150414,44,1,0
25739ad1c56a511fcac86018ac4e49bb,66,13,5,1,20150415,45,2,0
25739ad1c56a511fcac86018ac4e49bb,61,11,0,1,20150416,46,3,0
25739ad1c56a511fcac86018ac4e49bb,88,11,1,1,20150417,47,4,0
25739ad1c56a511fcac86018ac4e49bb,47,5,1,1,20150418,48,5,1
25739ad1c56a511fcac86018ac4e49bb,71,6,2,1,20150419,49,6,1
25739ad1c56a511fcac86018ac4e49bb,68,11,0,1,20150420,50,0,0
25739ad1c56a511fcac86018ac4e49bb,78,7,0,1,20150421,51,1,0
25739ad1c56a511fcac86018ac4e49bb,87,2,1,1,20150422,52,2,0
25739ad1c56a511fcac86018ac4e49bb,72,11,2,1,20150423,53,3,0
25739ad1c56a511fcac86018ac4e49bb,111,11,3,1,20150424,54,4,0
25739ad1c56a511fcac86018ac4e49bb,93,30,1,1,20150425,55,5,1
25739ad1c56a511fcac86018ac4e49bb,124,12,1,1,20150426,56,6,1
25739ad1c56a511fcac86018ac4e49bb,82,11,2,1,20150427,57,0,0
25739ad1c56a511fcac86018ac4e49bb,148,12,1,1,20150428,58,1,0
25739ad1c56a511fcac86018ac4e49bb,117,13,0,1,20150429,59,2,0
25739ad1c56a511fcac86018ac4e49bb,125,27,2,1,20150430,60,3,0
25739ad1c56a511fcac86018ac4e49bb,150,21,1,1,20150501,61,4,0
25739ad1c56a511fcac86018ac4e49bb,74,12,1,1,20150502,62,5,1
25739ad1c56a511fcac86018ac4e49bb,103,15,0,1,20150503,63,6,1
25739ad1c56a511fcac86018ac4e49bb,104,5,0,1,20150504,64,0,0
25739ad1c56a511fcac86018ac4e49bb,95,14,0,1,20150505,65,1,0
25739ad1c56a511fcac86018ac4e49bb,105,24,2,1,20150506,66,2,0
25739ad1c56a511fcac86018ac4e49bb,90,5,3,1,20150507,67,3,0
25739ad1c56a511fcac86018ac4e49bb,120,10,3,1,20150508,68,4,0
25739ad1c56a511fcac86018ac4e49bb,98,10,3,1,20150509,69,5,1
25739ad1c56a511fcac86018ac4e49bb,79,20,0,1,20150510,70,6,1
25739ad1c56a511fcac86018ac4e49bb,64,5,0,1,20150511,71,0,0
25739ad1c56a511fcac86018ac4e49bb,112,10,0,1,20150512,72,1,0
25739ad1c56a511fcac86018ac4e49bb,149,15,6,1,20150513,73,2,0
25739ad1c56a511fcac86018ac4e49bb,130,18,5,1,20150514,74,3,0
25739ad1c56a511fcac86018ac4e49bb,129,16,1,1,20150515,75,4,0
25739ad1c56a511fcac86018ac4e49bb,104,11,3,1,20150516,76,5,1
25739ad1c56a511fcac86018ac4e49bb,131,16,0,1,20150517,77,6,1
25739ad1c56a511fcac86018ac4e49bb,148,3,2,1,20150518,78,0,0
25739ad1c56a511fcac86018ac4e49bb,143,23,3,1,20150519,79,1,0
25739ad1c56a511fcac86018ac4e49bb,123,15,0,1,20150520,80,2,0
25739ad1c56a511fcac86018ac4e49bb,122,21,0,1,20150521,81,3,0
25739ad1c56a511fcac86018ac4e49bb,177,9,3,1,20150522,82,4,0
25739ad1c56a511fcac86018ac4e49bb,123,9,2,1,20150523,83,5,1
25739ad1c56a511fcac86018ac4e49bb,88,18,2,1,20150524,84,6,1
25739ad1c56a511fcac86018ac4e49bb,138,7,1,1,20150525,85,0,0
25739ad1c56a511fcac86018ac4e49bb,92,13,3,1,20150526,86,1,0
25739ad1c56a511fcac86018ac4e49bb,101,5,3,1,20150527,87,2,0
25739ad1c56a511fcac86018ac4e49bb,98,11,3,1,20150528,88,3,0
25739ad1c56a511fcac86018ac4e49bb,109,13,3,1,20150529,89,4,0
25739ad1c56a511fcac86018ac4e49bb,92,10,1,1,20150530,90,5,1
25739ad1c56a511fcac86018ac4e49bb,83,4,2,1,20150531,91,6,1
25739ad1c56a511fcac86018ac4e49bb,121,11,1,1,20150601,92,0,0
25739ad1c56a511fcac86018ac4e49bb,111,16,2,1,20150602,93,1,0
25739ad1c56a511fcac86018ac4e49bb,163,12,4,1,20150603,94,2,0
25739ad1c56a511fcac86018ac4e49bb,109,15,1,1,20150604,95,3,0
25739ad1c56a511fcac86018ac4e49bb,122,15,2,1,20150605,96,4,0
25739ad1c56a511fcac86018ac4e49bb,95,18,0,1,20150606,97,5,1
25739ad1c56a511fcac86018ac4e49bb,135,14,1,1,20150607,98,6,1
25739ad1c56a511fcac86018ac4e49bb,127,17,1,1,20150608,99,0,0
25739ad1c56a511fcac86018ac4e49bb,154,23,2,1,20150609,100,1,0
25739ad1c56a511fcac86018ac4e49bb,133,12,3,1,20150610,101,2,0
25739ad1c56a511fcac86018ac4e49bb,168,35,11,1,20150611,102,3,0
25739ad1c56a511fcac86018ac4e49bb,101,12,1,1,20150612,103,4,0
25739ad1c56a511fcac86018ac4e49bb,92,17,4,1,20150613,104,5,1
25739ad1c56a511fcac86018ac4e49bb,107,56,1,1,20150614,105,6,1
25739ad1c56a511fcac86018ac4e49bb,93,11,2,1,20150615,106,0,0
25739ad1c56a511fcac86018ac4e49bb,134,19,4,1,20150616,107,1,0
25739ad1c56a511fcac86018ac4e49bb,136,15,3,1,20150617,108,2,0
25739ad1c56a511fcac86018ac4e49bb,168,14,3,1,20150618,109,3,0
25739ad1c56a511fcac86018ac4e49bb,156,16,2,1,20150619,110,4,0
25739ad1c56a511fcac86018ac4e49bb,101,24,3,1,20150620,111,5,1
25739ad1c56a511fcac86018ac4e49bb,67,5,0,1,20150621,112,6,1
25739ad1c56a511fcac86018ac4e49bb,138,10,2,1,20150622,113,0,0
25739ad1c56a511fcac86018ac4e49bb,127,14,5,1,20150623,114,1,0
25739ad1c56a511fcac86018ac4e49bb,126,29,6,1,20150624,115,2,0
25739ad1c56a511fcac86018ac4e49bb,121,17,1,1,20150625,116,3,0
25739ad1c56a511fcac86018ac4e49bb,110,16,1,1,20150626,117,4,0
25739ad1c56a511fcac86018ac4e49bb,148,17,2,1,20150627,118,5,1
25739ad1c56a511fcac86018ac4e49bb,91,14,1,1,20150628,119,6,1
25739ad1c56a511fcac86018ac4e49bb,213,9,4,1,20150629,120,0,0
25739ad1c56a511fcac86018ac4e49bb,100,22,2,1,20150630,121,1,0
25739ad1c56a511fcac86018ac4e49bb,151,48,5,1,20150701,122,2,0
25739ad1c56a511fcac86018ac4e49bb,225,41,7,1,20150702,123,3,0
25739ad1c56a511fcac86018ac4e49bb,258,31,4,1,20150703,124,4,0
25739ad1c56a511fcac86018ac4e49bb,141,24,3,1,20150704,125,5,1
25739ad1c56a511fcac86018ac4e49bb,205,14,2,1,20150705,126,6,1
25739ad1c56a511fcac86018ac4e49bb,158,19,1,1,20150706,127,0,0
25739ad1c56a511fcac86018ac4e49bb,217,14,2,1,20150707,128,1,0
25739ad1c56a511fcac86018ac4e49bb,114,11,1,1,20150708,129,2,0
25739ad1c56a511fcac86018ac4e49bb,148,11,2,1,20150709,130,3,0
25739ad1c56a511fcac86018ac4e49bb,135,23,3,1,20150710,131,4,0
25739ad1c56a511fcac86018ac4e49bb,172,30,6,1,20150711,132,5,1
25739ad1c56a511fcac86018ac4e49bb,79,44,2,1,20150712,133,6,1
25739ad1c56a511fcac86018ac4e49bb,208,27,1,1,20150713,134,0,0
25739ad1c56a511fcac86018ac4e49bb,158,13,3,1,20150714,135,1,0
25739ad1c56a511fcac86018ac4e49bb,166,14,4,1,20150715,136,2,0
25739ad1c56a511fcac86018ac4e49bb,149,16,2,1,20150716,137,3,0
25739ad1c56a511fcac86018ac4e49bb,113,10,2,1,20150717,138,4,0
25739ad1c56a511fcac86018ac4e49bb,85,9,3,1,20150718,139,5,1
25739ad1c56a511fcac86018ac4e49bb,153,12,4,1,20150719,140,6,1
25739ad1c56a511fcac86018ac4e49bb,141,7,3,1,20150720,141,0,0
25739ad1c56a511fcac86018ac4e49bb,131,18,2,1,20150721,142,1,0
25739ad1c56a511fcac86018ac4e49bb,97,20,0,1,20150722,143,2,0
25739ad1c56a511fcac86018ac4e49bb,159,21,2,1,20150723,144,3,0
25739ad1c56a511fcac86018ac4e49bb,124,13,2,1,20150724,145,4,0
25739ad1c56a511fcac86018ac4e49bb,91,13,3,1,20150725,146,5,1
25739ad1c56a511fcac86018ac4e49bb,185,13,0,1,20150726,147,6,1
25739ad1c56a511fcac86018ac4e49bb,115,17,3,1,20150727,148,0,0
25739ad1c56a511fcac86018ac4e49bb,120,12,1,1,20150728,149,1,0
25739ad1c56a511fcac86018ac4e49bb,123,12,2,1,20150729,150,2,0
25739ad1c56a511fcac86018ac4e49bb,143,13,2,1,20150730,151,3,0
25739ad1c56a511fcac86018ac4e49bb,184,20,9,1,20150731,152,4,0
25739ad1c56a511fcac86018ac4e49bb,230,16,3,1,20150801,153,5,1
25739ad1c56a511fcac86018ac4e49bb,127,12,7,1,20150802,154,6,1
25739ad1c56a511fcac86018ac4e49bb,236,28,4,1,20150803,155,0,0
25739ad1c56a511fcac86018ac4e49bb,162,16,4,1,20150804,156,1,0
25739ad1c56a511fcac86018ac4e49bb,238,24,0,1,20150805,157,2,0
25739ad1c56a511fcac86018ac4e49bb,215,14,4,1,20150806,158,3,0
25739ad1c56a511fcac86018ac4e49bb,217,20,2,1,20150807,159,4,0
25739ad1c56a511fcac86018ac4e49bb,167,22,4,1,20150808,160,5,1
25739ad1c56a511fcac86018ac4e49bb,171,21,5,1,20150809,161,6,1
25739ad1c56a511fcac86018ac4e49bb,278,115,1,1,20150810,162,0,0
25739ad1c56a511fcac86018ac4e49bb,248,27,3,1,20150811,163,1,0
25739ad1c56a511fcac86018ac4e49bb,199,22,0,1,20150812,164,2,0
25739ad1c56a511fcac86018ac4e49bb,150,17,2,1,20150813,165,3,0
25739ad1c56a511fcac86018ac4e49bb,177,31,1,1,20150814,166,4,0
25739ad1c56a511fcac86018ac4e49bb,133,17,2,1,20150815,167,5,1
25739ad1c56a511fcac86018ac4e49bb,175,24,6,1,20150816,168,6,1
25739ad1c56a511fcac86018ac4e49bb,203,49,5,1,20150817,169,0,0
25739ad1c56a511fcac86018ac4e49bb,144,23,6,1,20150818,170,1,0
25739ad1c56a511fcac86018ac4e49bb,199,29,4,1,20150819,171,2,0
25739ad1c56a511fcac86018ac4e49bb,156,14,2,1,20150820,172,3,0
25739ad1c56a511fcac86018ac4e49bb,172,57,2,1,20150821,173,4,0
25739ad1c56a511fcac86018ac4e49bb,153,93,0,1,20150822,174,5,1
25739ad1c56a511fcac86018ac4e49bb,140,26,2,1,20150823,175,6,1
25739ad1c56a511fcac86018ac4e49bb,293,22,2,1,20150824,176,0,0
25739ad1c56a511fcac86018ac4e49bb,214,24,9,1,20150825,177,1,0
25739ad1c56a511fcac86018ac4e49bb,274,17,3,1,20150826,178,2,0
25739ad1c56a511fcac86018ac4e49bb,266,22,8,1,20150827,179,3,0
